index,0,1,2
26457,0.07,0.17,0.76
26458,0.57,0.2,0.23
26459,0.025,0.11,0.865
26460,0.0275,0.04,0.9325
26461,0.084,0.175,0.741
26462,0.015,0.05,0.935
26463,0.39799999999999996,0.5820000000000001,0.02
26464,0.01,0.02,0.97
26465,0.03,0.125,0.845
26466,0.01,0.23,0.76
26467,0.01,0.06,0.93
26468,0.01,0.02,0.97
26469,0.82,0.06,0.12
26470,0.18333333333333332,0.31666666666666665,0.5
26471,0.01,0.064,0.9259999999999999
26472,0.11,0.16,0.73
26473,0.01,0.03,0.96
26474,0.16,0.82,0.02
26475,0.5213333333333334,0.28,0.1986666666666667
26476,0.02,0.06333333333333332,0.9166666666666665
26477,0.18183333333333335,0.14400000000000002,0.6741666666666666
26478,0.06,0.05,0.89
26479,0.025,0.02,0.955
26480,0.038,0.05,0.912
26481,0.0325,0.6233333333333333,0.3441666666666666
26482,0.1,0.0,0.9
26483,0.0,0.1,0.9
26484,0.1325,0.13,0.7375
26485,0.0,0.01,0.99
26486,0.04,0.3675,0.5925
26487,0.04,0.10444444444444445,0.8555555555555556
26488,0.0825,0.8775,0.04
26489,0.0,0.27,0.73
26490,0.085,0.16,0.755
26491,0.0,0.01,0.99
26492,0.04,0.28,0.68
26493,0.84,0.16,0.0
26494,0.06,0.17,0.77
26495,0.02,0.07,0.91
26496,0.2033333333333333,0.03166666666666666,0.765
26497,0.03,0.92,0.05
26498,0.2833333333333333,0.58,0.13666666666666666
26499,0.0,0.07,0.93
26500,0.04,0.25,0.71
26501,0.05,0.4375,0.5125
26502,0.0,0.0,1.0
26503,0.25,0.48,0.27
26504,0.065,0.205,0.73
26505,0.05,0.07,0.88
26506,0.06,0.91,0.03
26507,0.11,0.89,0.0
26508,0.13,0.462,0.408
26509,0.07,0.04,0.89
26510,0.0,0.1,0.9
26511,0.03,0.03,0.94
26512,0.17,0.2366666666666667,0.5933333333333333
26513,0.01,0.03666666666666667,0.9533333333333335
26514,0.02,0.013333333333333332,0.9666666666666667
26515,0.1125,0.0,0.8875
26516,0.006666666666666666,0.30333333333333334,0.69
26517,0.266,0.7240000000000001,0.01
26518,0.11,0.12,0.77
26519,0.74,0.03,0.23
26520,0.0,0.9633333333333333,0.03666666666666667
26521,0.01,0.07,0.92
26522,0.13,0.19,0.68
26523,0.11333333333333333,0.12666666666666665,0.76
26524,0.04,0.26,0.7
26525,0.24666666666666665,0.1433333333333333,0.61
26526,0.01,0.04,0.95
26527,0.08,0.75,0.17
26528,0.09833333333333334,0.9016666666666667,0.0
26529,0.55,0.0705,0.3795
26530,0.11666666666666668,0.2,0.6833333333333332
26531,0.0,0.015714285714285715,0.9842857142857143
26532,0.8133333333333332,0.01,0.17666666666666664
26533,0.07833333333333332,0.08,0.8416666666666667
26534,0.07,0.07,0.86
26535,0.013333333333333332,0.03,0.9566666666666667
26536,0.115,0.19,0.695
26537,0.055,0.04,0.905
26538,0.04,0.47,0.49
26539,0.01,0.08700000000000001,0.903
26540,0.18,0.2225,0.5975
26541,0.01,0.04,0.95
26542,0.06,0.08666666666666666,0.8533333333333334
26543,0.025,0.045,0.93
26544,0.15,0.08,0.77
26545,0.02,0.24,0.74
26546,0.01,0.09,0.9
26547,0.02,0.0,0.98
26548,0.04,0.006666666666666666,0.9533333333333333
26549,0.43066666666666664,0.5693333333333334,0.0
26550,0.015,0.40583333333333327,0.5791666666666666
26551,0.0,0.68,0.32
26552,0.02,0.09,0.89
26553,0.02,0.04,0.94
26554,0.17,0.5466666666666666,0.2833333333333334
26555,0.04,0.04,0.92
26556,0.0,0.03,0.97
26557,0.06,0.04,0.9
26558,0.78,0.06,0.16
26559,0.2,0.035,0.765
26560,0.115,0.12666666666666665,0.7583333333333333
26561,0.0,0.09,0.91
26562,0.05,0.07,0.88
26563,0.12,0.11,0.77
26564,0.01,0.06,0.93
26565,0.04,0.78,0.18
26566,0.14,0.15,0.71
26567,0.06,0.01,0.93
26568,0.22,0.76,0.02
26569,0.006666666666666666,0.1,0.8933333333333333
26570,0.2,0.43833333333333335,0.3616666666666668
26571,0.035,0.03,0.935
26572,0.18,0.34666666666666673,0.4733333333333334
26573,0.17333333333333337,0.13666666666666666,0.69
26574,0.26666666666666666,0.04666666666666667,0.6866666666666665
26575,0.11666666666666665,0.10333333333333332,0.78
26576,0.024,0.052000000000000005,0.924
26577,0.1225,0.1425,0.735
26578,0.18,0.37,0.45
