index,0,1,2
26457,0.58324265,0.072345555,0.34441176
26458,0.6820507,0.11566854,0.20228074
26459,0.6067058,0.12422277,0.26907143
26460,0.63620675,0.09646936,0.2673239
26461,0.6800524,0.11496488,0.20498274
26462,0.7769258,0.05977761,0.16329657
26463,0.57213366,0.12149301,0.30637336
26464,0.5643386,0.103132606,0.33252874
26465,0.5967403,0.07701833,0.32624137
26466,0.6075693,0.06645673,0.32597402
26467,0.53195596,0.040477686,0.42756635
26468,0.75143874,0.094818175,0.1537431
26469,0.63515794,0.11708094,0.2477611
26470,0.46503058,0.05375585,0.4812136
26471,0.48613897,0.12551503,0.38834602
26472,0.482267,0.09165677,0.4260763
26473,0.48613897,0.12551503,0.38834602
26474,0.5583112,0.048305344,0.39338344
26475,0.65719336,0.12976554,0.21304108
26476,0.74611944,0.108389676,0.14549088
26477,0.56774104,0.12223641,0.31002256
26478,0.6923714,0.12230403,0.18532458
26479,0.7261415,0.11816276,0.15569574
26480,0.77165014,0.066678375,0.16167147
26481,0.56593096,0.061722025,0.37234703
26482,0.5949891,0.0698758,0.3351351
26483,0.55780965,0.068867125,0.37332326
26484,0.47018766,0.051609863,0.4782025
26485,0.58323187,0.10012069,0.3166474
26486,0.46503058,0.05375585,0.4812136
26487,0.5375277,0.08535635,0.37711596
26488,0.64436287,0.07396985,0.2816673
26489,0.43205446,0.05176196,0.5161836
26490,0.43205446,0.05176196,0.5161836
26491,0.6067058,0.12422277,0.26907143
26492,0.5678921,0.10890478,0.32320315
26493,0.57053393,0.16313975,0.26632628
26494,0.48613897,0.12551503,0.38834602
26495,0.7745079,0.09290199,0.1325901
26496,0.43205446,0.05176196,0.5161836
26497,0.72830087,0.05830965,0.21338946
26498,0.74611944,0.108389676,0.14549088
26499,0.48613897,0.12551503,0.38834602
26500,0.7796422,0.09812371,0.122234054
26501,0.7453833,0.104370594,0.15024607
26502,0.756684,0.11584007,0.12747592
26503,0.7538378,0.10468529,0.14147687
26504,0.7514017,0.12742779,0.12117055
26505,0.7109435,0.089289784,0.19976671
26506,0.69917095,0.09536659,0.20546247
26507,0.5620378,0.10506235,0.3328998
26508,0.60447687,0.11819181,0.27733135
26509,0.72643095,0.099873856,0.17369516
26510,0.6096993,0.111712776,0.27858797
26511,0.54075396,0.107347034,0.35189897
26512,0.51264125,0.11835369,0.36900502
26513,0.6816708,0.11955798,0.19877127
26514,0.6862504,0.13546284,0.17828682
26515,0.56613904,0.13369586,0.30016506
26516,0.43205446,0.05176196,0.5161836
26517,0.5411706,0.10641197,0.35241744
26518,0.6450958,0.12618119,0.22872296
26519,0.64436287,0.07396985,0.2816673
26520,0.52185124,0.069028474,0.4091203
26521,0.62648886,0.10087711,0.27263406
26522,0.61718154,0.19350904,0.18930939
26523,0.6450958,0.12618119,0.22872296
26524,0.6075693,0.06645673,0.32597402
26525,0.48613897,0.12551503,0.38834602
26526,0.6450958,0.12618119,0.22872296
26527,0.7631534,0.086665295,0.1501813
26528,0.65097725,0.11474555,0.23427722
26529,0.6492103,0.11363703,0.2371527
26530,0.6060115,0.13906719,0.25492132
26531,0.727631,0.12199606,0.15037292
26532,0.48613897,0.12551503,0.38834602
26533,0.43205446,0.05176196,0.5161836
26534,0.6450958,0.12618119,0.22872296
26535,0.75661075,0.117412984,0.12597626
26536,0.68619066,0.10413759,0.20967172
26537,0.7304008,0.09029115,0.17930809
26538,0.70006764,0.16364956,0.13628277
26539,0.48613897,0.12551503,0.38834602
26540,0.43205446,0.05176196,0.5161836
26541,0.48613897,0.12551503,0.38834602
26542,0.53522617,0.049618155,0.41515568
26543,0.6822414,0.06077974,0.25697884
26544,0.77908134,0.09525691,0.12566172
26545,0.6820507,0.11566854,0.20228074
26546,0.64436287,0.07396985,0.2816673
26547,0.67339224,0.13063145,0.19597632
26548,0.65097725,0.11474555,0.23427722
26549,0.6082319,0.25242183,0.13934621
26550,0.73385316,0.084589496,0.18155731
26551,0.7538378,0.10468529,0.14147687
26552,0.68329203,0.06689878,0.24980918
26553,0.7038157,0.11898284,0.17720151
26554,0.7085386,0.12640476,0.16505665
26555,0.7125445,0.117053345,0.17040221
26556,0.76202416,0.06050598,0.17746986
26557,0.63285697,0.11866715,0.24847592
26558,0.6954808,0.08957246,0.21494673
26559,0.6450958,0.12618119,0.22872296
26560,0.64481634,0.1282945,0.22688912
26561,0.7453833,0.104370594,0.15024607
26562,0.662405,0.14359494,0.19400005
26563,0.73385316,0.084589496,0.18155731
26564,0.75143874,0.094818175,0.1537431
26565,0.7085386,0.12640476,0.16505665
26566,0.5643386,0.103132606,0.33252874
26567,0.48613897,0.12551503,0.38834602
26568,0.67184365,0.092327334,0.23582904
26569,0.55482453,0.082504205,0.36267126
26570,0.6107583,0.09160609,0.2976356
26571,0.7109435,0.089289784,0.19976671
26572,0.5620378,0.10506235,0.3328998
26573,0.67339224,0.13063145,0.19597632
26574,0.7841256,0.07811745,0.1377569
26575,0.7277968,0.14095072,0.13125244
26576,0.6304122,0.05825956,0.3113282
26577,0.7109435,0.089289784,0.19976671
26578,0.48613897,0.12551503,0.38834602
26579,0.6369386,0.09925893,0.2638025
26580,0.6767335,0.07585504,0.24741141
26581,0.73385316,0.084589496,0.18155731
26582,0.72643095,0.099873856,0.17369516
26583,0.6450958,0.12618119,0.22872296
26584,0.43205446,0.05176196,0.5161836
26585,0.6450958,0.12618119,0.22872296
26586,0.72643095,0.099873856,0.17369516
26587,0.7772777,0.0678261,0.1548962
26588,0.75661075,0.117412984,0.12597626
26589,0.43205446,0.05176196,0.5161836
26590,0.65457934,0.11654627,0.22887436
26591,0.8116425,0.08606637,0.10229115
26592,0.6676357,0.1284352,0.20392914
26593,0.5643386,0.103132606,0.33252874
26594,0.43205446,0.05176196,0.5161836
26595,0.73385316,0.084589496,0.18155731
26596,0.7998518,0.08975608,0.110392176
26597,0.51264125,0.11835369,0.36900502
26598,0.5643386,0.103132606,0.33252874
26599,0.64481634,0.1282945,0.22688912
26600,0.6560155,0.15827294,0.1857116
26601,0.6450958,0.12618119,0.22872296
26602,0.77804166,0.08897581,0.13298248
26603,0.65457934,0.11654627,0.22887436
26604,0.43205446,0.05176196,0.5161836
26605,0.48613897,0.12551503,0.38834602
26606,0.75661075,0.117412984,0.12597626
26607,0.48613897,0.12551503,0.38834602
26608,0.7234468,0.13362707,0.1429261
26609,0.66227716,0.109820135,0.22790267
26610,0.7841256,0.07811745,0.1377569
26611,0.75419515,0.12985367,0.11595119
26612,0.7570501,0.06779282,0.17515706
26613,0.6978705,0.13116518,0.1709643
26614,0.6978705,0.13116518,0.1709643
26615,0.7566332,0.085114725,0.15825209
26616,0.7084006,0.11914799,0.1724514
26617,0.67184365,0.092327334,0.23582904
26618,0.5643386,0.103132606,0.33252874
26619,0.64436287,0.07396985,0.2816673
26620,0.48613897,0.12551503,0.38834602
26621,0.67339224,0.13063145,0.19597632
26622,0.73385316,0.084589496,0.18155731
26623,0.6067058,0.12422277,0.26907143
26624,0.5620378,0.10506235,0.3328998
26625,0.48613897,0.12551503,0.38834602
26626,0.58323187,0.10012069,0.3166474
26627,0.74611944,0.108389676,0.14549088
26628,0.71667767,0.13427474,0.14904764
26629,0.56896335,0.120238416,0.31079823
26630,0.47018766,0.051609863,0.4782025
26631,0.74482554,0.086012445,0.16916206
26632,0.7777772,0.124912046,0.09731073
26633,0.6742869,0.0655924,0.26012066
26634,0.6067058,0.12422277,0.26907143
26635,0.55213135,0.0760278,0.37184086
26636,0.662405,0.14359494,0.19400005
26637,0.73482376,0.09207588,0.17310034
26638,0.7454727,0.10634228,0.14818501
26639,0.48621747,0.12284241,0.39094016
26640,0.608539,0.11582686,0.2756342
26641,0.62066597,0.10889216,0.27044186
26642,0.68619066,0.10413759,0.20967172
26643,0.53436536,0.08018026,0.3854544
26644,0.68329203,0.06689878,0.24980918
26645,0.7085386,0.12640476,0.16505665
26646,0.767076,0.09031977,0.14260425
26647,0.43205446,0.05176196,0.5161836
26648,0.58323187,0.10012069,0.3166474
26649,0.6492103,0.11363703,0.2371527
26650,0.62648886,0.10087711,0.27263406
26651,0.61985415,0.095822886,0.28432298
26652,0.751744,0.05432445,0.19393161
26653,0.5778594,0.13661814,0.28552243
26654,0.43205446,0.05176196,0.5161836
26655,0.6067058,0.12422277,0.26907143
26656,0.7453833,0.104370594,0.15024607
